order_id,review_score,review_comment_message,review_comment_title
688777dd259c99e7554f3901ff653a54,1,"Tintas falsas, embalagens deslavadas... estou correndo atras do prejuízo!!",Produto Falso
c2d61723f3e69b1e2bb9cc9c638c0b5e,2,"Cobre-leito sem forro, ficando com um pouco de transparência, pintura com aspecto desbotado. Porta-travesseiros sem costura, totalmente lisos. Muito abaixo da expectativa. Não vale a compra. ",ruim
3ec53ff8dd23b7e8a90cfb4082cf3f85,1,"O produto demorou aproximadamente 50 dias para ser entregue. Além disso eles me enviaram um produto de outro modelo, totalmente divergente ao anunciado. FUJAM da parceira targaryen.",Péssimo atendimento
d24be64fd6aadd3a06ae6afcf8785cc2,1,não recebi o item caixas organizadoras,
2eb868f2f7abdf4284337d1cdeb7399b,1,O produto veio com a solda solta ... quando chegou tive que mandar soldar! ,
4b71d0c2069bff9ed09d410833e104c0,1,"Comprei um perfume para minha esposa, o produto chegou agora mas é MUITO falsificado... claramente! Me sinto enganado! lannister.com.br vendendo produto FALSO!!",Perfume é FALSO
0d8bde7325af3ab269064a609e832c91,1,Comprei duas unidades e só recebi uma até agora. Entrei em contato com a targaryen e disseram que está a caminho a outra unidade. Estou aguardando. ,Falta uma unidade
41f5e3f5a534e0af91f17caed45b97db,1,"Bom dia,gostaria de saber porque meu pedido veio errado e porque eu pedi a troca e vcs me mandaram errado de novo,pois pedi uma arara cromada vcs me mandaram em branco fiz a troca e vcs me mandaram br",nao recomendo
c66b4d4c8665330b53721d0f84feed9d,1,Não enviaram produto conforme o anuncio.A targaryen anuncia um kit e so te enviam um produto,PROPAGANDA ENGANOSA
79c886043a847d8d2e58c43a1ec1ebd2,2,"loja pode até ser boa, porem o produto e de ma qualidade",produto de ma qualidade
643efaf4eddc8f0b4f71b1674c882fa4,1,"Foi entregue só uma cortina e eu comprei duas,tô aguardando a segunda e um feedback do vendedor se vai enviar....",Entrega incompleta
7e9d429736ca906b27567eceda90f4b6,2,Comprei um produto e me enviaram outro similar sem me perguntar se eu queria a troca,a pensar recomendação
ba0bb30d772cfeebd2419935f389cb2e,1,"Veio faltando um rolo de papel de parede. Como vou ter neném na semana que vem, vou querer meu dinheiro de volta, pois não vai dar tempo de chegar outro rolo caso vcs mandem. Eu vou devolver esse ",Veio faltando um rolo
9166f60cadc480c3e5de21ca8daf2fdc,1,Ainda não recebi,?
522eec5aa38ae3153b1c1a94e013947e,1,Pedi o volume 1 e recebi o volume 2 do livro de musica Leila Fletcher.,
e2b405a4cccf1e66eb8d2b73a4bba700,1,"Recebi um modelo de relógio diferente do que comprei. O modelo Casio que comprei é o A680, porém, para minha surpresa recebi o A168. Fora isso tenho lá minhas dúvidas sobre a originalidade do produto.",Outro modelo/original???
33c72b5830923cd768fa76c738f6d402,1,"o suporte pra grelha é bem mais fino e frágil, a cuba tem várias marcas de solda em diversos pontos o que dá aparência de um produto feito em um ferro velho. ",Não gostei!
466fa6875c92ccd8425b0a91a8d1a771,1,Comprei 2 e paguei duas e recebi uma. Já avri Reclamação e nada,Faltou 1 cadeira
a684a880595e155b09caa69ea219257f,1,Até o momento não houve o recebimento do produto,não recebimento
fbafcc549363560790bf2e28730a7f36,1,Comprei um jogo de latas e recebi MARMITAS! ,não recomendo
4f4713c9b445b523bc53cb7a472b7a99,1,O produto veio TOTALMENTE errado. Ainda não tive retorno da minha mensagem sobre a devolução do meu dinheiro. ,UMA MERDA
2d5b9f995250ca7846c437a641ed99aa,2,"Compra realizada pela internet via Lojas lannister em 03/07/2018. A própria LA enviou-me mensagem hoje, 09/07/2018 perguntando-me se já recebi a compra. Estranha pergunta, não monitoram a entrega?",Aguardando a entrega...
4b6e439f8ebc7348898173190aec97e0,2,loja cumpriu o prazo porem o produto é muito pequeno,recomendo
a85b39b522ebdc78718abeca337444a5,1,"os pendentes vieram descascando, um deles amassado e com o acabamento dourado com defeitos.",não recomendo
38422c08f54da1ce80e0a5eb373d7d82,1,Meu produto veio com defeito!! Gostaria de trocar ,
296752c5e35a99dd06b9100ab400c8eb,2,Produto bom,Boa compra
b94733bd6f62e2b5e53a30a2a27f109f,1,"só entregaram até agora 1 produto( unidade) , Falta entregar o outro produto que Comprei.
Foram 2 unidades.
E até agora não chegou o outro filtro.
Estou preocupado.",
d0cbe4010369ff1b911352d8d99b162b,1,Produto diferente do desenho da foto,Nao gostei
119060af27b04f5fae8b2b0e27eef7f9,1,"Não lê os dvds e cds, quando tentei fazer a troca no site travava no exato momento de finalização da reclamação . Por fim cansei e perdi meu dinheiro. ",Péssimo
fddcad3001f22880b74b21a7fd8fce1b,1,"Não recebi o produto, porem no site consta como entregue.",Não recebi o produto
7e405814c829cafee9c827024e3c714d,1,Eu recebi um produto! E como descrito na nota eu paguei por 2 produtos ,
4c43459211e81f383114dbcc328b7ac4,1,O cartucho não é original fiz o cancelamento e estou aguardando a devolução do valor o cartucho não funciona.,O cartucho não é original
8092a1edb9b302ea942c2671edf4737c,2,Produto com alguns defeitos e nao foi entregue a tesoura 5.5 e sim 6.0.,
c80cc9af6bd1c32747e2f79bc4ad031e,1,A compra foi cancelada sem eu ter solicitado!,compra cancelada pelo ven
d5a6117da9e539f1a08e0443644788ff,1,"Apenas um detalhe, a película de vidro não é recomendada para o Xperia XA1 pois a sua tela é abaulada e a película não adere nas margens. A película recomendada é de Gel. ",Sugestão 
0cc217cdcf3d4c3aec8a027679e21f89,2,os parceiros da lannister são ótimos mas ainda estou esperando o produto que comprei ,recomendado
e6fd9f0475405c18cd73f21ec473814a,2,Eu não recebi minha apostika e fui nos correios e ela não estava lah tambem,nao recebi o produto
62ff10e32649e2f8d65d3acf35c67580,2,"Mas o tecido deixou a desejar,a qualidade poderia ser bem melhor pelo preço. ",recomendo
30dbde4bdf3bc12594c469bc67159a8d,1,Comprei o jogo com 3 peças e me mandaram com 2 está errado to tentando entrar em contato com a lannister mais eles não respondem meus e-mail quero que seja feita a troca e não quero vale comprar ,Entrega errada
436a9aef30267664e39faf27982b0921,1,Sem comentários,Sem comentários
f6806cb575dffe2dd24873502bc0b413,1,Os cartuchos não funcionaram na minha impressora HP3050.,
3e71c6639efc622b22bea76bc198841e,1,"Boa noite
Recebi duas das três luminárias que adquiri.
Favor responder urgente aonde está a terceira. Recebi dois pacotes dos Correios.
Grata",Não recebi o pedido todo
eb5775c404ef8a8dd4526d6c75db4142,2,Não recebi o produto que eu comprei,Produto errado
cdf7511b632d2a9b53d70b1e24a45e70,1,Eu não recebi o outro produto,Não recebi o outro produt
1c4b050b03674a68df8780c156a1e117,2,Não é da cor do anuncio. Ele é cor de rosa. Não gostei. ,NÃO GOSTEI DA COR 
a31e3f43f9ed2f1d94b0748bc723b899,1,Muito inferior este produto Não gostei ,Produto bem inferior 
1c2f555edfc445e72867c301b68ac512,1,Questionamento: o Relogio é a corda?,ótimo
943dc313319b98a46f1aa70d59b68715,2,Recebi apenas 1 kit de quadros. Estou aguardando pelo outro kit.,Recomendo sim
4bdb3af7b8d5db206e5ea7b4f964ba4c,1,"saia cama box não recebi ,foi entregue somente o xale.Favor verificar o ocorrido.",não recebi saia cama box
16be2f6d4d5feffe91a073ca17ab52ba,1,Produto de baixa qualidade. ,
f7dcd88b218022d33734106bf56e3165,1,"Eu comprei um Tapete de Atividades DUPLA Face, eu recebi um Tapete de atividades de Uma face. Eu quero fazer a devolução, não quero este produto, e a embalagem que veio foi um saco de lixo preto.",
caaf47e44c959a733f8665acac275e69,2,Veio com um vidro estragado,Vidro estragado
8aea472a57fff07c40f9c6a4caaa3234,1,no anuncio esta como original e me enviaram um produto similiar - propaganda inganosa ,propaganda enganosa
671ac88df4b1b29a8c7a049140189bcd,1,"Ainda não entregaram o produto (data máxima de entrega já esgotou). Espero que mesmo com atraso eu receba o produto. Não houve nenhuma informação por email ou telefone, o porque da não entrega.",Não Recomendo
ed657707e074ec97427d985ed5c4d21f,1,Veio faltando uma cadeira ,Faltando produto
5d30afe97f086b0a5cd532422514c3b1,2,"Acabamento e fragilidade no produto, equivalente ao preço pago!veio envolto em um plástico,muito de mal gosto","Bonito,mas bem simples"
f380f2af4b81c39da36a06a133dd12c8,1,"Não recebi o produto,
Aguardo extorno do valor no cartão de crédito !",Ruim
92a60576ef193ed1dedf55ae74b293f8,1,Um produto não entregue...,Um produto não entregue
8892506050e280253a0a9616a313731a,1,Quando meu pedido vai chegar? ,
02cbfc1aa8d209d7fec3325970ca22a6,1,"lannister possui parceiros que são de confiança, sendo assim , não contem mais comigo!",Pura enganação
2ae87534d2afc8b5a768988977c8d582,1,"Recebi o produto errado e a central de atendimento é muito ruim, não consigo entrar em contato, respondem email quando querem e não resolvem meu problema!",Recebi o produto errado!
1d368a43ab595c909b1be8fa55d9fe9e,1,Eu comprei um relógio e me mandaram outro ,produto errado 
37ba9866dd63f644c50fc7a9351ccf8e,1,Meu produto ainda não chegou,Nao chegou
7a281ea07cea9f99a15e8f67d6e982bd,1,"comprei um relógio ,não entregaram no meu enderenço eu tive que pegar nos correios,a caixa do relógio estava aberta ,com o relógio fora da caixa bem desagradável ........não gostei ..",
b76914fad8489589b7eca037a01c7dc6,1,"Produto recebido com riscos, descrição do produto não condiz com a realidade.",Insatisfeita
208d2f562248053cf12d13a00b6777fb,1,"Quero saber quando receberei o produto comprado? Da última vez que olhei nos Correios, ele tinha sido enviado para a região Sul, sendo que eu moro em Salvador! ",Cadê meu produto?????????
1bb460f1a118ffc0218e3c7e61a59029,1,"Pedi 2 unidades, recebi 1 unidade e na NF estava escrito 2 unidades. 
Precisei reclamar para tentar receber o produto, que segundo a loja, está na transportadora. ",Metade do pedido 
f8414758c289a9ae51a5bf937b4f100a,1,Não recebi o produto ainda,Não recebi ainda
047e0e88828680c6cd9c476d555823e2,1,"Olá 
Boa Noite
Até o momento nao foi entregue o meu pedido de capa para notebook que estava previsto para ser entregue entre as datas 28/06 e 29/06
Gostaria que verificassem o que aconteceu?
",Nao Recebi o pedido
15513623d17d4fbfb1fc871c176e9f75,1,"Estou aguardando e-mail para devolução, produto enviado de.plastico sendo que comprei de inox.",Insatisfeiro
0b461bff8323f6fec51ec6254a81d562,1,Recebi o produto diferente do q comprei,Negativo 
4d8011977de9e1331ef6353d1ef622ef,2,Achamos desfavorável pagar por um frete é ter o desconforto de buscar na agência dos Correios .,Desfavorável !!!
be555543375e799bd0f439ffc16134ab,1,Comprei duas balanças e so entregaram uma!!,Ruim
e213fe5e5d434ebe5a527624543c0ee0,1,"O produto chegou com defeito é o site da lannister é péssimo pra trocas, suporte péssimo !!!!",Zero
6c8b765ca02b8c8f1bdc3e8491d8c079,1,"O pedido não foi feito no dia 03/7, como consta neste formulário.
Até que o produto seja entregue, não tenho como recomendar a loja.
Há que aguardar.",
739ee3ad0ec77a3a878e07dd15508f4c,2,Ainda não recebi e quero cancela a compra ,Não recebi 
01d90c5856f7551e108f2a0864ff6e54,1,"Meu produto chegou incompleto,faltou um produto, o whaite. Estou muito chateada.",Pedido errado.
20179c04ba0e2e024542349ec1d5d263,2,não usei o produto não mas parece bom,bom
b016b176ba1599cc8e192f447c432bab,1,"Nao compre essa antena nao presta nao pega nenhum canal
Comprei estalei direito e nao fuciona",Antena
e857ba066536e2879870375314953dac,1,"O mesmo fornecedor comprei 4 caixas de lente. Além de não cobrar um único frete para cada uma (ou seja, paguei 4x o frete) todas chegaram juntas em pacotes semelhantes mas uma veio o produto errado",Lente errada
8f82857f5a738c96bb40a551c4c0bb40,1,Produto ainda não foi entregue !!! ,Avaliação prejudicada. 
df9eb91b90f72e0b73a3b71466a9a44f,1,"Dois dias após o prazo, um mês após a compra e nada do produto chegar!! Frete caro e ineficiente!!",
b30f6677ba659390857271ffd12c0d29,1,"Além do produto ser réblica de acabamento grosseiro, feito com o pino da catraca solto.
E estou tentando efetuar a devolução mas a lannister não está me dando esse suporte.
",Propaganda enganosa
4d280f7e02765cbee0a2ce0359dafb2e,1,Relógio veio danificado e não é original ,Relógio veio danificado 
937b8c2c23c033f63b1b46e876b2c385,2,"pedido com 02 itens, recebi apena 01 item. item recebido refere-se a 01 jogo com 05 toalhas, que vou usar como pano de chão.
o outro jogo solicitados não recebi, então não poderei avaliar. ",pessima qualidade
3f331b00c595c7954cd8f704b2f74056,1,"Recebi apenas um dos itens do pedido, o segundo item ""Jogo de Lençol Buettner Queen Malha 200 Cipestre Marinho"" não foi entregue. Estou aguardando reposta da loja.",incompleto
62076e9aa47cedb799ddc84812264c9e,1,Já enviei email informando que está tendo problema sério na entrega do produto. Fui na agência dos Correios e eles me disseram que a responsabilidade é das lannister. Não chegou no destino.,Primeira v
915e2d730ef38d45a41bad2a89f88950,1,"Comprei o kit de 3 peças, cobre leito com capa de travesseiro, só recebi o cobertor e na cor errada.
",Produto veio errado 
5aa30c6fb7069f850d190ad8cbf80c20,2,"Já enviei o aviso para cancelar o pedido, porque como da vez anterior, entregaram o modelo Carway F30 no lugar de Carvun F30, pois faço questão que tenha teleobjetivo num dos lentes",Repetindo o erro
389a9ea0a3b847e32aafa6fc297e2a9d,1,Foi cancelado o pedido no mesmo dia da compra recebi um email confirmado o cancelamento mais o produto foi entregue mesmo assim. Não aceitei o produto mais ainda está descontando em minha fatura,Foi cancelado 
fd4109dbc7f1afb126fbcac13ec4f5b8,1,"Comprei um produto,me mandaram um outro produto que não tem nada a ver com o qual foi pago.",Relógio errado
ac1b50b62dec654637917462ef922bb2,1,Produto não foi entregue e no site do rastreamento diz que foi entregue,
abed2a2ecd907630587f0062063d3df7,1,"Não sei se não vi, mas o produto que chegou não me pareceu novo,! Sem manual...enfim, na hora da compra não verifiquei pq sempre compro nessa loja e é coisa nova nem sabia q vendiam coisas usadas.",
aa62e67d7dbefd7e1331d5975f61a404,1,O produto recebido é diferente do especificado no site.,Produto diferente do que 
3c042ee4b8b597c3d265a93a21bbf99f,1,"Eu tive que retirar no correio, sendo que paguei o frete. É a segunda encomenda que tenho que retirar nos correios, estou cancelando minha conta.",
25674393f73d73aed8ab7758052b7ecd,1,"Recebi o material bem antes do prazo informado, mas fiz o pedido para receber a caixa do Pet na cor azul e entregaram na cor rosa. ",não recomendo
98889198028c9110a7e574e3969b96cd,1,"foram comprados 2 itens
CACHEPOT - RECEBIDO
BUXINHO - NAO RECEBI
",FALTA 
5351f503c54ee55d453e848ab9b922cc,2,Comprei 05 unidades do produto. Mas recebi até o momento apenas 01. ,Não recebi todos os produ
70ee39a40074e0c39dda6d286a77d5c5,2,"Fiz a compra de 2 toner e foi entregue um de cada vez, porém na nota fiscal do 1° produto constava a entrega de 2 produtos, fiz até uma reclamação referente a produto não entregue. Favor pedir atenção",MÉDIO
2baf80a0f30b1660ef1d0653314c04dd,1,falta uma cortina e um tapete,
9ac05114800f02bfaa783bd76842dbe2,1,"Produto muito inferior, mal acabado.",
803d9be249d7c523418ceffa07d99724,1," Não entregam na residência, o produto fica na agência dos correios.
 Os atendentes do Fale Conosco são péssimos, falam qualquer coisa e encerram o assunto sem solução!
",ENTREGA
8784fd2fe0b3a9135334c0e4cc81b1f0,1,"Bom dia , as toalhas são de ma qualidade super finas , parece ate mais pano de chão.",Toalhas de má qualidade 
5a2346612cba6473e86fcab758bc0964,1,"Produto veio avariado/quebrado, nao me deram bola, pois nao reclamei em 7 dias...",Produto Avariado!
80d96347e69c438801f589825dbf0d66,2,"Os dois cartuchos preto não soltam tinta. 
Não imprime nada . Coloquei de maneira adequada e o cartucho não libera tinta preta. O colorido está tudo OK. Coma faço para resolver este problema???
Agu",**
45940e007848875eb181bfcf14ea51a1,1,"Mesmo com todo o descritivo correto, o produto enviando estava incorreto gerando problemas de devolução e novo recebimento alem de aumentar mais ainda o prazo de entrega.",Produto Incorreto
d34d57040fbd8cc561fddf442352f8eb,2,Produto chegou com um pequeno defeito.,
0966b61e30c4a07edbd7523f59b3f3e4,1,"Comprei o produto e depois eles informaram que não tinham no estoque, mas no site da lannister ele continuava disponível para venda. Já solicitei o cancelamento da compra, porém não obtive resposta.",Não recebi o produto
5869074071e0f56e9085dc3742c97b2a,1,"
",Péssima muito Ruin
62b22cf8987a8a48d638c4bcaf7024ce,1,"Sou cliente há anos, porém sempre há divergências e problemas na entrega, consta como produto entregue, porém foi entregue apenas 1 produto, aguardo solução!",Em partes
b25c87440df98e833f8cec6ad163a098,2,"quando fiz o pedido dizia que o jogo tinha 70 cm de comprimento, por isso comprei. Quando chegou me surpreendeu pois tem apenas 51 cm. Se soubesse que o produto anunciado nao seria o mesmo tinha compr",decepção
ddbbf91a5dc91f4757ad2ed77ab9616b,1,"Bom dia
Comprei 2 controles e chegou apenas 1",Material faltando
9dd59f7ebb5a498a78c92b880b30dcf1,1,"Preciso do produto ,não foi entregue ainda ,só está demorando um pouco . Sem comentários ainda .",Não recebi o produto
e4309eeca1cfe3c6df5a187c38817a5c,1,Não recebi o produto portanto nao posso avaliar ainda,Não recebi 
323d47b2350119b2f1da2f6fe63e1e73,1,Só chegou uma central multimidia sendo que eu comprei 2,?!? 
4f54cd2c8e8986790a962e3657390e1d,1,"Bom dia!!
Gostaria de saber como que vai ficar
Como eu ainda não recebi o meu produto ",Ruim 
925d5a139c3c9f4e3f028685b9a95617,1,Produto n foi entregue e consta q recebi ,
8339b608be0d84fca9d8da68b58332c3,1,os produtos ainda nao foram entrgues,
6c8c2eaa3f73e88dd6dec1b8e00648e3,1,"COMOREI 4 VIDROS DE VITAMINA D3 PAGUEI UM FRETE CARO E SÓ RECEBI 3 VIDROS. QUERO RECEBER O QUARTO QUE TUDO CUSTOU R$ 260,00", PÉSSIMO 
5ce08134a7e1f35b93fe223acef734bf,1,As ferramentas do aplicativo não são eficases. Solicitei o concelamento de uma compra antes da nota fiscal ser emitida a solicitacao foi aceita porém não foi efetivada. O produto chegou .,Ruim
0d33a1e4f7c4426e2adf540cb219baef,1,"Não foi entregue a máscara reconstrutora, o selante veio mal embalado e vazou muito. O produto não tinha lacre na tampa. Não recomendo. Muito ruim. ",produto errado
f3a9533be7d4d89807905327d3d9a90f,1,as toalhas são ásperas e fininhas. Bela propaganda enganosa,crítica
cf650037c918409bca8e5e67ee7dcfbe,1,Propaganda enganosa lá na descrição diz que o relógio é isso e aquilo que é bom e tal mas na verdade não é nada disso além de tudo a cor que eu pedi foi dourado e veio uma cor que não é Dourado.,Relógio ruim
5143a430945a2dd6f4fe4ed2dac0b47a,1,"o produto veio danificado, ja solicitei a devoluçao ou troca/ressarcimento. recebi um retonro, mas ainda nao recebi o email que ficaram de me enviar para fazer a reclamaçao",quebrado
47d7bd38284cac71afd4fb618c810b6b,1,A targaryene está dizendo que entregou as cinco banquetas mas só recebi duas. Tenho como resolver sem entrar com PROCON?,Não recomendo
62a7bb29522188f4c6467125ea02e867,1,"Não fazia a menor ideia que toalha social era o mesmo q toalha de mão, aff",comprei enganada
68354b9bbb79df0863b0138440c9e1b1,1,Veio outro produto,Produto errado
3f003568147c785083d014edfba38c48,1,MUITO MAU ACABADO NÃO RECOMENDO ,1
949fd5b74015f9f17e66d3d5adb033da,1,"LOJAS lannister ESPERO O RETORNO DE VOCES!!!!!!!!!!!! FIZ O PEDIDO DE CANCELAMENTO ASSIM QUE A MERCADORIA CHEGOU E JA ESTA ACABANDO O PRAZO ATE AGORA NADA, RELOGIO CASIO PEQUENO DE CRIANÇA!",PESSIMO
4726e333b8605a51b03b823f5021f3d1,2,Chegou quebrada pois a embalagem era péssima ,Chegou quebrada!
3faaec4beaa1aa546c251ae06e326b73,2,"Produto veio na cor errada, comprei preto veio verdw",
b45e33527c11959b80ea6d7c471a34cf,2,Comprei 2 tapete grandes e eles vieram dobrados. Junto veio uma carta pedindo desculpas porque os correios não aceitam embalagens com mais de 1 metro. Penso que deveria ter vindo por transportadora. ,Tapetes vieram dobrados
9711d975b961355b4b5d636857e48498,1,"Mau atendimento, recebi o aviso da mercadoria no último dia do prazo dos correios. ",
070162e1ae6ad420c0766af516a31a5b,1,Comprei 2 e só veio 1. Espero uma resposta pois só esse pedido que veio errado. Aguardo o outro ah eu.,Quantidade errada
190a104710f7a653bd65f673e8f5ba11,1,Nao recebi o produto,0
494fa4e20c0a57c2f565a2d43a41462b,2,Relógio com Defeito,Produto Ruim
7789aa644b371ea2081e308da732c567,1,"Fiz o pedido de uma base 300 revlon e um pó revlon, paguei pelos dois. O pedido foi feito no dia 24/06/2018 e na entrega chegou apenas o pó, a base não estava junto. ",Falta de um produto
e5daa600c317dd1854619b456f89fc1b,2,O produto ainda não foi instalado,Vou avaliar na instalação
2dfa14496bfd2a02b3ab479a58171bc6,2,frete muito alto.,
6c16d886be4fe03174a289a4ca70a775,1,Nada de produto!!,Não recebi o produto
c0a35c459a11bc0953c481dd80ec5fd0,2,NF COM VALOR EXTREMAMENTE INFERIOR AO VALOR PAGO,FALTA NF
a4015a55015b0058b93b119716cb188b,2,tem quase um mês e eu não recebi o produto,não recomendo
20887fa4e0df7ed8c8d252ec5e9d4551,1,"A EMPRESA ENTREGOU OUTRO PRODUTO NADA A VER COM MEU PEDIDO EM FOTO
NAO COMPRE",PRODUTO DIFERENTE
41e12d2c0b4b336d20ccb6d37cffdb17,2,"Recebi o produto bem antes do prazo previsto. No entanto, uma panela veio com fundo amassado e duas tampas com amassados, também. Entrarei em contato com a loja para saber qual procedimento darão.",Produto com defeito
1aef7a15aff34d2305b0e6994acd680b,1,"Muita falta de atenção, pedi as toalhas pretas e vieram brancas. ",Cor do produto errada 
9c37d94303e95d233a4608dabc34f802,1,Produto diferente da foto. ,Produto diferente da foto
5498ba63a9af481c25f2f0b98b6b264b,1,Esta é a primeira vez que não recebo o produto,Tenho receios
bb9e31e54af342d8e3f32fc1cb2d8804,1,produto veio errado,diferente da compra
c47b001496a3dc2f5a48534c4816adb8,1,"Entendo que pode haver um lapso na hora da remessa, pois o produto veio na cor errada. Entretanto prefiro aguardar as providências para uma avaliação, pelo critério de comprometimento com o cliente.",Aguardando desfecho. 
c139edcf8b223915f78d5a487a6b5500,2,"Boa tarde, recebi apenas 1 par de luvas x11, como posso entrar em contato para receber o segundo par? Agradeço desde já...",Entrega incorreta
aa20a93ef3a47575823a475a8dd8399d,2,"Entrega rápida, porem todas as panelas vieram arranhadas nas laterais, a panela de pressão na primeira utilização soltou tinta, elas não são ruins.Pediria troca se não tivesse doado as minhas antigas.",Avarias esteticas
06fc554a38ed6385ac2b121049b5cad5,1,"O produto chegou quebrado, a caixa estava como se tivesse sido aberta diversas vezes!",Decepcionada
cd9b48fbcef64e5b838f5026ac43c776,1,Produto não chegou.não posso avaliar,Produto não entregue
42a7750bca23818abc83ea9c3298eace,1,A residência fica uma pessoa 24 horas. Um absurdo redirecionarem para os Correios. Alegando que tentaram 3 entregas. Recebi produtos de lojas diferentes na mesma data citada.,Postagem
a7ef78c3a5df5c8ec972fec1bda6c55c,2,"Recomendo a loja, porém, a entrega pelo Correios está cada dia mais difícil. Ao rastrear o objeto aparece que o Correios saiu para entrega, sendo que na realidade não houve tentativa de entrega",Entrega complicada
64c4f910545582c5d0fa5bed30292b4c,1,Até a presente data não recebi o produto e nem nenhuma informação quanto o envio.,Não recebi o produto
d7883101fd4d6a5b0dd411c2ec79d5ed,1,"Mandaram uma churrasqueira de marca diferente que estava no site, chegou toda oxidada, estou no aguardo para devolve-lá. ",
4ee6ddd150b08bee8f6cc827e8f211de,1,"O lustre veio totalmente quebrado, o vidro chegou todo estraçalhando",Produto quebrado
3efdbf51c992266c11eb3938e67e77da,2,"As toalhas muito ruins , finas ",
d9137c81bf939fd8a1934f77b701422c,2,Esperava um produto de maior qualidade.,Satisfatório
8fe3c4dff68cddab1e0b9291b683c1fc,1,Eu comprei duas bonecas lol é só veio uma,Falta quantia
7036c2b99dc75cd8d088a8e4475e2658,2,Preciso da nota fiscal,
622313cbbf2c6fb616025bc038e3bba6,1,Anunciou um produto entregou diferente ,
0c23e216707906b2996b9e2a5bf5ca93,2,Não gostei do produto qualidade ruim ,
b06d6a76d26b5692a9a6f974dde874ec,1,Paguei o frete e não recebi o produto em casa tive que retirar no correio e ainda pagar para ser transportado até a minha casa. Ainda mandaram o produto para uma agência do correio em área de risco.,
1c2bcfd34cbb64f130a03aeb7c0d6c75,2,O relógio veio com defeito.como faço pra trocar? ,Vrio com defeito
c23ef0b7332bb9b0b8e3ae45346a364f,2,Eu recebi o produto parcialmente..está faltando o jogo de lençóis ,Queria saber o que fazer 
62527ffb0a777fcc82e4796cb9cc3583,2,"Recebi tudo no prazo certo, mas o controle simplesmente não funciona!",Não Funciona
6ede6615bc35ab422df675c8a25de420,1,O produto veio com o rótulo colado e não impresso igual o original.,O produto veio diferente 
0933fe2645eef2cb8ca4aeadb9d3834b,1,Adorava comprar neste site!!$,Triste
05918cf24658c4ee3a67a684684305d3,1,Meu produto nunca chegou.,
b64e487c58e0790f34911fc9b7939827,1,Não lembra em nada um cobre leito. É na verdade um lençol com tecido mais grosso e áspero. Já solicitei devolução ,Péssima qualidade
ef65b956d32f49ca2de73231303e80b3,1,eu recomendaria loja mas o produto não...na foto e mais bonito...e de pecima qualidade...com costuras engrugidas...e tecido muito fino 😕😕,recomendações 
0b5de0076d26726a10d457e57b93ff25,1,não há descrição do produto algum e recebi uma cortina de plastico,nao recomendo o produto
71d7141d917163379d3bd485bb9a4265,1,"Comprei um tapete marrom redondo recebi um azul retangular, produto de boa qualidade porém errado ",Produto errado 
8104cba0cfe32e03aa870b61f6cdbf24,2,"Não recebemos ainda como dar opiniao ou avaliar?
Com prazo para responder se recebemos ou nao?",nao recebemos....
b7dbad6a19140585d000bbc6e1e11168,1,Espero mais dedicação nas proximas entregas,Falta mais compromisso
4f5310c68c4e9a2c3d5bd708df07d212,1,"Boa tarde,
Ao receber o produto,no caso um relógio, a pulseira do mesmo já estava com havaria e em seguida quando coloquei o horário correto em alguns minutos o relógio parou e não voltou a funcionar",Produto não funciona
ffbcdac3da2c2f23b699666818b0d38c,2,Nunca havia adquirido um relógio da Diesel. Logo nos primeiros dias de uso o botão do meio se soltou e por pouco eu não o perdi. Sinceramente tenho dúvidas acerca da originalidade do item. ,Produto duvidoso
61b1a17bdd024a92f00d79097599f221,1,"O teclado sem fio veio com peça faltando o que impossibilita a conectividade com o PC e o mouse veio sujo, amarelado, com aspecto de usado. Solicitei a devolução com emissão de voucher de crédito.",avaliação de recebimento 
33c395f5b7eaa637304434e553d45cf1,2,Faltou informação substancial quanto às necessidades de outros aparelhos para instalação.,Faltou informação
33adf242c9c30fa2e16fc97d70845487,1,"Solicitei o cancelamento da compra após comprar, a nota fainda não tinha sido emitida e me retornaram no dia seguinte dizendo que não seria possível cancelar pois o produto já tinha sido despachado",Incompetência 
b553c2eaaf7ce5f82361ae904f3dbb4d,1,a postagem do produto foi feita quase no ultimo dia do prazo... demorou quase 20 dias para enviarem,entrega ultima hora
e61fcab8b96de0335adf7fd562ebb869,2,"O produto chegou em 2 entregas, só que bem mal embalado, sem aviso de frágil, num papel pardo. Entregaram 2 pacotes em um dia e um pacote no outro. Pacote amassado nas pontas, peças quebradas. Absurdo",Produto mal embalado
3171f1efdad00e249ba4ba19af1726eb,1,"Só chegou metade do que comprei fiquei tentando entrar em contato com a loja ou com quem 
Quer qui seja e não obtive resposta ",Ruim pecimo 
fa09bf06f137e4496f69f730fd93dcaf,1,"Não posso avaliar pois não recebi o produto. Estou MT chateada, nunca tinha acontecido isso c uma compra no site da lannister. No site diz que produto foi entregue em Cascavel - PR. Eu moro no RJ ",Não recebi o produto
c12dc1b88c47c377eecc9384a4b1c7bb,2,"Veio menor do que o anúncio.
0.90x1.40m",Pequeno
9d37855b28af22217050bb2877da8d3e,1,Produto não é gramatura 370 e 400 conforme anuncio... Já pedi cancelamento da compra no site,Estou devolvendo 
