order_id,review_score,dominant_topic,topic_confidence,topic_label
0f916489801ab47804cc7da10fe0dd6d,1,4,0.0613132975772701,Defective / Wrong Item
63b5c97d11e1acb173143262a082abea,1,0,0.0,Wrong / Incomplete Item
d9184093392a8a7af118edd2a5c9aabc,1,0,0.05981959596415259,Wrong / Incomplete Item
0cb709ce376d73c096eac3e210ebd5d6,1,4,0.025548665133144136,Defective / Wrong Item
0e36a0363ee90aef2a9aed38aa46a2a2,1,2,0.012724164164273357,Product Arrival Issues
50aee6309ac7a0d4fd5c78ac0d4e5404,1,0,0.023938461667751185,Wrong / Incomplete Item
b5172d4a722c0ebb34c29bbbb7a3cb42,1,1,0.08153287355327259,Order Not Delivered
309d93b13e288fdf8b2f10db048f0f69,1,4,0.03554839985528867,Defective / Wrong Item
6c5d2796918878bf21ba842f8df0b57a,1,0,0.023176307978667116,Wrong / Incomplete Item
37998721893fc9117c5d69637031b515,1,3,0.05173855759308946,Delivery Delay
786cae661e4ef4209fe7721d5b85cc7e,1,4,0.020472110326957144,Defective / Wrong Item
5b361f79a49d353fe005273cc5dd725d,1,1,0.03776401302885887,Order Not Delivered
882106360eb7749193bf51b626d4d835,1,4,0.07222411150667218,Defective / Wrong Item
e04d4af0a4a1090bf68ccfee2dd809ef,1,4,0.04845140368622046,Defective / Wrong Item
2f40c8579236a29cb23f92d2533485b4,1,4,0.013534215784781919,Defective / Wrong Item
2ca33108764fd34547c251d1a4ad73ef,1,1,0.04075360388732534,Order Not Delivered
6bfebeac835b97870a72461537c137ec,1,1,0.0405779666657004,Order Not Delivered
04064f81e71399939f72222d7c701c47,2,2,0.09429329192191803,Product Arrival Issues
6a8ead05c1fec9733ff10c379faa4e59,2,4,0.057493550086788074,Defective / Wrong Item
4579adc6cf97f147f82693e0b25e3cec,1,4,0.022106281297812044,Defective / Wrong Item
32510b081654e6d2e96fad5a6525660f,1,3,0.11631709255121085,Delivery Delay
81c53fd7fc60655da24e455974b880ce,1,4,0.00575939145192127,Defective / Wrong Item
5f9bce13c005ed8b257d26c484455d58,1,0,0.04771846785461125,Wrong / Incomplete Item
cecbd93dd8b42fc3d99e66b7d39d4348,1,4,0.015119907692114742,Defective / Wrong Item
a219a9f28e900359410d7cb6329cdf39,1,2,0.04638570750546638,Product Arrival Issues
c91097d5f017e8117c4930db4bc51c66,1,3,0.09122353956833427,Delivery Delay
47f6f4fe0e134442ba777c87169469c3,1,4,0.017926750885569404,Defective / Wrong Item
f7cb1a22366eb2e46a22d3626871d1d5,1,0,0.05653951571622309,Wrong / Incomplete Item
b3e6486207807fc3780f9c802e5bbbc2,1,2,0.03456189071413227,Product Arrival Issues
923c72c5c8bc167cdab01dbd3de020a8,1,0,0.020111618487597127,Wrong / Incomplete Item
ae820ecd285ee7d0db7eac6f69049b36,1,4,0.06253431820527662,Defective / Wrong Item
e687c9cd3e2434f95fc04a1b0c6c14d0,2,0,0.21250970340495154,Wrong / Incomplete Item
7ef47a1e75585d3f1b03dad4bf944a2c,2,0,0.022474698276499856,Wrong / Incomplete Item
1ea65cecbb597686d8cd052ac3027b0f,1,1,0.26000216973821394,Order Not Delivered
3663f9f8556770522d4bba16590ee243,1,4,0.022003739361784066,Defective / Wrong Item
473827dcccc5dc6888a85e17f4965ed4,1,4,0.04692697841793273,Defective / Wrong Item
2321337240c200736e346c2445003fd3,1,2,0.017923934613778853,Product Arrival Issues
8a1f6fa828ef936fd572951d408841bf,1,1,0.06291537911981686,Order Not Delivered
719a2a4825d52ce82cbc8698a71495ba,1,1,0.19687330789284832,Order Not Delivered
ae9c433acd3649acfb7c7bf169b307da,1,4,0.0672810260272185,Defective / Wrong Item
0964250cecc3ab90b45138c9cbbf7b91,2,2,0.11373441111064772,Product Arrival Issues
115e66d4761de38590d764ac61b9e36c,1,4,0.018802834598366642,Defective / Wrong Item
2cba3cbb6058bc3efbf3531e9dcafeb5,1,4,0.028701141296807044,Defective / Wrong Item
db2b52fdedf34f34c6569ed5cd692c81,1,2,0.012305108801435163,Product Arrival Issues
391547bd36c3568e53de7b7db15ede21,2,4,0.0669435762844727,Defective / Wrong Item
87ac65278f1ed3a23cd5ba4d867eabbf,1,3,0.023559045198537062,Delivery Delay
5f153c3049d1a1a368e43348928a8047,1,4,0.08089909541720185,Defective / Wrong Item
12c03d5b5ba9badd6cc9bf90f981ca92,1,4,0.0340929884598851,Defective / Wrong Item
ce4ba4deb893a9919c6fb459e3d59fcd,1,3,0.017450645940775947,Delivery Delay
dc43b4be2ecaa2252af476b7f87f01a8,1,4,0.009107602954278933,Defective / Wrong Item
d598240ace8c810afb856b735b84d66d,1,4,0.014950823757784261,Defective / Wrong Item
6cbe4707ae0b201a8d5a8b16dea28800,1,3,0.04551185218308961,Delivery Delay
57a0aadef1c7db2296177ef296c89517,2,3,0.07474074471006532,Delivery Delay
189ba95d81c72d1250e45df72f8acaa4,1,3,0.00520790329645809,Delivery Delay
0b7cb1c7ea62d95ba39702f4ae850108,1,0,0.05974453912449838,Wrong / Incomplete Item
cef25f5315693af88f725bab86cd3835,2,3,0.010098262702325772,Delivery Delay
7a571da00e7b58c32fce2e6eb560dbde,2,4,0.01849278987195045,Defective / Wrong Item
22a6648d2137a11e2a8f0073763adb71,1,3,0.04425999594292049,Delivery Delay
440210629ba4e9e0358429778cefe8b0,1,3,0.04141704823998711,Delivery Delay
b93753633fb990e3c74dc9474c9d9e53,1,1,0.02828534050102266,Order Not Delivered
83ce5e6768db49face91c92a88888ea1,1,4,0.037089384676259524,Defective / Wrong Item
9540c8c39b1ba6b1d92483e4bfc9759e,2,4,0.10700252369103364,Defective / Wrong Item
24a31355e0e690141e93c85f2e846368,2,2,0.14046436618602703,Product Arrival Issues
244e081969a4166ee413ecc790807e53,2,3,0.014469087201202423,Delivery Delay
208215ef3138230b69b97f3fb415e9bc,1,0,0.21250970340495154,Wrong / Incomplete Item
f2d12dd37eaef72ed7b1186b2edefbcd,2,4,0.020853933857201308,Defective / Wrong Item
699a054a231f241e711b0ff3bdd1e250,1,0,0.04317201768642848,Wrong / Incomplete Item
d673513c79ca55525c1a535452b4b6e4,1,4,0.02125111242727249,Defective / Wrong Item
f54752d5e157d03feb75bb1320f30ac2,2,4,0.024662269354846295,Defective / Wrong Item
90bf73869f0ae6e4ea3731dcf7e2e620,1,4,0.015092537194956835,Defective / Wrong Item
04b7738ad5fbb213eeb7a2145bea8242,2,3,0.034712326324865456,Delivery Delay
f2e5669825f172e1d2dfa79abba36ff5,1,4,0.02290519865073937,Defective / Wrong Item
53a71627049b3cd04fe655e979d8b4a6,1,4,0.009916829897577882,Defective / Wrong Item
b5946695c1837e21323da65699b4e187,1,1,0.034876954789542565,Order Not Delivered
2a0facc85fc2b839b8c194436787402b,1,4,0.046694486864632186,Defective / Wrong Item
1ab44f7237928287806feb9f4fba7820,1,1,0.07826933164001752,Order Not Delivered
9353617a6ed6c70e06f34d0adfe8e4b2,1,4,0.06300291330633866,Defective / Wrong Item
66418c06e5f1b83ea04c3d1a7221db5d,1,0,0.21250970340495154,Wrong / Incomplete Item
7371767ee0b71bfe6d023e7525f3cdec,1,4,0.05376562868424123,Defective / Wrong Item
3f81d05c2ac8f59242c55b5b4460f795,1,2,0.05164467884797742,Product Arrival Issues
51f5cd4115244a4860823a80bea0307e,1,4,0.007914689159580048,Defective / Wrong Item
455283c5e3bdcef4ead05938fa665e79,1,4,0.018638218522245252,Defective / Wrong Item
c921b31250ffb9719326413202688113,1,1,0.059221324441930574,Order Not Delivered
d3702a0c7d129ebdb41eb60791ea41e2,1,1,0.024995251573124478,Order Not Delivered
02fe1a0806a5041f35fc69f658202c34,1,2,0.017708033199340948,Product Arrival Issues
56b0a761e8e5b8fa1ac43fb1dfb8ad3e,1,4,0.08961314683354366,Defective / Wrong Item
f3468d6a2c7586711e9952242898aad4,1,4,0.05836579149828939,Defective / Wrong Item
92dae1db0e45a5e5b08be2406e81eea3,2,4,0.04640879519297721,Defective / Wrong Item
32df72b9f8dee31b9b3b8b8e31f2ba1d,1,3,0.04601731713454044,Delivery Delay
7c1c60f422c242e539075d9b9edca95c,1,1,0.031852161130229505,Order Not Delivered
7eee54ba457fae7999f42b79f623fd66,1,3,0.11270452850341857,Delivery Delay
2a1826a678534f6229f4d60aedbdbb94,1,3,0.009408279197039675,Delivery Delay
8964f4133f8364b5b7e09a6b274751cb,1,4,0.052907495685013094,Defective / Wrong Item
85290a706bc1eb761cf962df269cd1bb,2,0,0.13689069125937392,Wrong / Incomplete Item
04dc24624a669b293bee03e97b344440,1,2,0.04745631727687548,Product Arrival Issues
c46c54fce26cfc332abf6dc199edb7d0,1,1,0.05247318211715091,Order Not Delivered
7e6ae85d806fd4563f0e68f5521321cc,2,2,0.05939748962723202,Product Arrival Issues
0ea7c4f19490b13285f00729f7f9b276,1,4,0.008412570997566945,Defective / Wrong Item
e9989a2b67c5d83fa24cef205772dd0b,1,4,0.02933943700764732,Defective / Wrong Item
b8871d60cf4ec81490da7658b25c1c04,2,4,0.013427225557757558,Defective / Wrong Item
93964a297e76080736d065295fd5b437,2,4,0.010635454751399634,Defective / Wrong Item
fc74153e0ac39bb68c8f8f9e4758f001,1,3,0.004186964259280607,Delivery Delay
3c404e64aaee40b3b597aafff9795b4a,1,4,0.024794293357572626,Defective / Wrong Item
e6ac453a32e67906ab8b3f79608341c3,1,1,0.08347473325276933,Order Not Delivered
c79555a2c34c70b237857d6d9850734d,2,4,0.018248149979985733,Defective / Wrong Item
f92e5fb7bc8594b9ce97ecf12b43cf5f,1,3,0.013290445186776547,Delivery Delay
23c312ca9f0242a48a95e5643bee2645,1,4,0.043434492849195566,Defective / Wrong Item
f45b5f54393b15cb48be3cbac8dd536f,1,4,0.04106846761439296,Defective / Wrong Item
91fcd0f8ef7c38a54003f5f4a236dd0c,1,4,0.040385926935435884,Defective / Wrong Item
934e266bc66e8ed5bba8266dfde60175,1,4,0.015029642153608882,Defective / Wrong Item
95ef5243238e7b30c38c33fcdf05331e,1,2,0.059148177981130576,Product Arrival Issues
17d22657f0987dcb5df8abd4fa057f8c,1,4,0.017409167151532293,Defective / Wrong Item
f5be733557bb83f09c694272a7d21d74,1,1,0.18982412008362654,Order Not Delivered
a27f3aab93e8f43407c0fe4296f475c1,1,4,0.01901456008589945,Defective / Wrong Item
498b82eee940ee411a28499634675d5e,1,4,0.027403155262700093,Defective / Wrong Item
81e2f3f9f9ab4dea091b20c7a652290e,1,3,0.07319800343568211,Delivery Delay
a4cae3a44a6aeebd2b30ccf5cf828d89,2,0,0.03370448752863381,Wrong / Incomplete Item
8e6f75525b0560b96f0391f462dbb959,2,4,0.015230744567888185,Defective / Wrong Item
00bd2cb7e9076e1ccc9f766fc01a4cfd,1,4,0.012632427404250302,Defective / Wrong Item
4174ab02f93138dbcae799299d390233,1,3,0.06144698480991065,Delivery Delay
128eab471caa0f101433f172ca9041bc,1,4,0.012542574380624998,Defective / Wrong Item
463270aee6f932c94319683e66e7e59d,1,0,0.041045382870987114,Wrong / Incomplete Item
8c6eb35c6bb5e1a9dbf00531ab9404e3,1,2,0.07202394647239486,Product Arrival Issues
ff40f38705c95a8eceea1a0db29bff66,2,4,0.07852841345926137,Defective / Wrong Item
bb01b380d61941aa0f175614b3e62dc6,1,2,0.01355907385820173,Product Arrival Issues
4296bf3920be4eaa22d4f0cd0c3467b9,1,1,0.041197966777347286,Order Not Delivered
ea884b5a25f86e605e1750bd936e0122,1,4,0.06408729804434178,Defective / Wrong Item
2a4a59ba2f6ffd2ab64d38122a957cba,1,4,0.07534498416156567,Defective / Wrong Item
26be48cb41c2beb9e712f1563fefac0a,1,4,0.04835150412240239,Defective / Wrong Item
e4a657b5747128e2b9e52f25e8255155,1,2,0.31680158049393425,Product Arrival Issues
000aed2e25dbad2f9ddb70584c5a2ded,1,1,0.07814689802367768,Order Not Delivered
7ac1ea2931e42e7c924c13f413ad8fdf,1,1,0.0432026028153168,Order Not Delivered
a98012aa8c697f2bcff9f8c2183e0f2b,1,2,0.0312238110759746,Product Arrival Issues
82f71912ce7c7eab50c463a9bc595af6,1,4,0.015614523133571236,Defective / Wrong Item
c6145367b8875991548124ffeb6d11d3,2,2,0.07055747383851431,Product Arrival Issues
3b71ec8ef75f62e3cebce5c907d0919f,1,4,0.05631119464426265,Defective / Wrong Item
066da535b01be4b26ca70864a62d92e1,1,4,0.022622223483607328,Defective / Wrong Item
30a461491fa262d5d6321e3194bbb452,1,3,0.23563307159933683,Delivery Delay
f8f7fb9bc13c0bbfaf2eb09493de90d6,1,2,0.22285375000380792,Product Arrival Issues
a8a42c7e161e16d72525008bda4edce0,1,4,0.012525588791908205,Defective / Wrong Item
9f8cafb0bdf2f13c7d2406c36296592b,1,4,0.020278256970957264,Defective / Wrong Item
67d8f4eb477222d7b5b81daa8e007bdd,1,4,0.09115814559323361,Defective / Wrong Item
5c455e9a6d56d30c1652aea99d744e5c,2,2,0.0379808975349147,Product Arrival Issues
652ae40b48d62a6682c9f4a674f83621,1,0,0.057914337920980156,Wrong / Incomplete Item
21adb757aaef1f7f6240352b33d30e5a,2,3,0.04570530815203915,Delivery Delay
912d6ebade30677cea365478156ad6d7,1,4,0.04663407920415412,Defective / Wrong Item
6e5fc24bede0e47389f2042dc5f8473f,1,2,0.011721367692094614,Product Arrival Issues
019bdbaef5b5121c9b1811976aa510a5,1,4,0.05403818117353598,Defective / Wrong Item
ec336abeb94427ad09db080acc143373,1,4,0.08386519161293593,Defective / Wrong Item
a14c872deca4d99bf8414d3dfb72bc34,1,4,0.023574030248069377,Defective / Wrong Item
22c05027bd97d6cf4376df52e0a7e5a2,1,4,0.029748045319106093,Defective / Wrong Item
a65211639143a90d6cb4116d808b1823,1,2,0.07484124785749745,Product Arrival Issues
27a186a0cfc53be941fc115cc408bfbc,1,4,0.023605948940622252,Defective / Wrong Item
76437a7cb17e400752d72fe54dd85c77,1,4,0.03716613692601779,Defective / Wrong Item
4a47b1dd5336773ce156b344b1f2aff0,1,4,0.05196190805713646,Defective / Wrong Item
2da17c10595f4473acf4564e3bd57ce2,1,0,0.058775742555158876,Wrong / Incomplete Item
55edfc7697e8da852cfed4f2c93787b9,1,4,0.011189929060303506,Defective / Wrong Item
b8ea12ebe7c677d3726c4740450c2682,1,3,0.08036021260959639,Delivery Delay
48d5f41593d593945092952e824ce2f8,1,2,0.018497716627941672,Product Arrival Issues
3f9c0ca2b7837ae6d1c8fa78e9b8e139,1,1,0.029360826637777677,Order Not Delivered
38b6f49502e64935521c6add952c4b84,2,3,0.11094382433021369,Delivery Delay
dbea19894046e3141b3de68811a7c958,1,2,0.09348337753759041,Product Arrival Issues
70e54926c72b6a695f5b3421573b2c29,1,1,0.03410950741391412,Order Not Delivered
08edeac38b68f66bf2e8c3701badde1c,1,3,0.02599794262507121,Delivery Delay
2703773aea9533b606eed4f16f883e2e,2,2,0.034010213265186544,Product Arrival Issues
b7dccfff8a209f34ea09e32b844a0c4e,1,4,0.04538516241280813,Defective / Wrong Item
cdd1432a23108f3aff0acc23792b8285,1,3,0.08577806049835186,Delivery Delay
faf1b809401b186ca28936c3e1cb07aa,1,2,0.017958522396850262,Product Arrival Issues
7683e28d403c6a04e30902e9e415eec8,1,4,0.11085015838091501,Defective / Wrong Item
afe00f151e2a9c5924b2edb95736c11c,1,4,0.045262091002196525,Defective / Wrong Item
05f9e5c577faa3a272454a2ceed5c64d,1,0,0.08066577574999237,Wrong / Incomplete Item
1562a930fc574b55669f07e580d8f6ff,1,4,0.06583718775438864,Defective / Wrong Item
0a671290b0be76ffb379a3c0031d2f44,1,2,0.014824058603898687,Product Arrival Issues
626add0c9183e7802564bf732e183dd1,2,0,0.04300066943754455,Wrong / Incomplete Item
dec6267e55fe1ef26725cbd4c28d9a90,1,1,0.037501379943587244,Order Not Delivered
de310c00c4111ff98be9166aa6213e22,1,1,0.10872530723393221,Order Not Delivered
87e81e96bb33e3163f7f8ed4123b6787,2,3,0.058099959634736964,Delivery Delay
4adbb023fd0ab6d84373f8f2f20a9ef5,1,4,0.02777454003443277,Defective / Wrong Item
4ab2f2ac4c50d1a98dab6d9541a633ee,2,0,0.022418862709858885,Wrong / Incomplete Item
363524b17966c3a64696d5a68c5f4d34,1,4,0.07158124597073214,Defective / Wrong Item
bccbe20275c5ca847160e9ca42aa220d,1,0,0.03219426499627538,Wrong / Incomplete Item
90d67ad43a6021f7a24c16ee5807f015,1,4,0.02121735770210895,Defective / Wrong Item
a640fed02512517d0d460c194a02f23c,1,4,0.04228725824989695,Defective / Wrong Item
fc0cb35623426de0611d0d45c4ba4f04,2,0,0.03234945111489317,Wrong / Incomplete Item
406e7d5f44dce0761a29b6a22889a98c,2,4,0.047107212699180355,Defective / Wrong Item
ecb9b15795b8962c43e024cc97611605,1,4,0.043557223048849764,Defective / Wrong Item
0f3f49e2316b72f49e23fea6ffaa2371,1,4,0.021944319959841623,Defective / Wrong Item
da4de3d19e5b90636ab88e1919fdd00e,1,0,0.05511150733311859,Wrong / Incomplete Item
8e9358bf838db65d965ffe0913252ac8,1,4,0.08723524116209067,Defective / Wrong Item
31f2497110f1ac4723c65060cd81dd92,1,4,0.010468933224504625,Defective / Wrong Item
79f0fd0747eee58c3980cc9cdb2afbb1,1,4,0.04671892570445036,Defective / Wrong Item
6c68a23b65de2e78101213c5c3a93cbb,1,3,0.06653980058807772,Delivery Delay
12c35b9467a007081f7b545b5f8fb15b,1,4,0.09052627012539645,Defective / Wrong Item
e86dc64373eaaf9fc1d9d58bfce38f2f,1,4,0.09159870655598368,Defective / Wrong Item
081c75b9982020f01f5672792408d728,2,4,0.0012338678790653006,Defective / Wrong Item
00ae7a8b4936674ebb701d4a23719a79,2,0,0.21250970340495154,Wrong / Incomplete Item
6c28b1d1bade1e274dc893aaf8b0535d,1,4,0.08059327503856475,Defective / Wrong Item
82c9b75b983ba57c02a16c38ed258c79,1,4,0.023985988565682424,Defective / Wrong Item
e1a90f68f1eb2b0f154dbfdace7bdab6,1,4,0.07467080912915691,Defective / Wrong Item
35990049382e07dba1a9ef3550cad655,2,4,0.036603444665490155,Defective / Wrong Item
b9ec9404685b3beb2a2eb3d2c57ce666,1,4,0.0167528734525253,Defective / Wrong Item
b0d3e51b80ba2760dcc786b94910d1ba,2,3,0.12403791510678433,Delivery Delay
a11cb431739ce0d512e8a8e96654722f,1,4,0.07649965448529371,Defective / Wrong Item
05369626de3379a1a26fa24e22048214,1,4,0.04930955410899714,Defective / Wrong Item
397af12009650f370c819563b8e6c68d,1,4,0.08207555454515097,Defective / Wrong Item
bc7378e3329da5c228531efaaabb18ae,1,1,0.0469418496574121,Order Not Delivered
dbd10344065568345dadbd904bb51dc1,1,4,0.012913072923055926,Defective / Wrong Item
7015505fc7302da88c0e9c58e8c3262e,2,4,0.004616382528936726,Defective / Wrong Item
6e913f64d31f551cbbc72e703744e52f,2,0,0.06144296110258412,Wrong / Incomplete Item
e325e4af77424e58e4ed99a20549a7b0,1,4,0.02148077119888983,Defective / Wrong Item
51744de0a57048d0c65ad482f60cca46,1,4,0.02190771108390655,Defective / Wrong Item
93aa3d58f7f2a97010801f8ff8dc45a5,1,3,0.06276880686457807,Delivery Delay
76575700bd0fef8974ff82601ad505bb,1,3,0.013538058885556956,Delivery Delay
88d7e753142771dcd0b1e0ad155fc626,1,4,0.027302712820513716,Defective / Wrong Item
d90174017bf4d85298251ec0cf5a0bb7,1,1,0.07257553449317185,Order Not Delivered
0c065ce922f289db756e5505cb2d71d7,1,4,0.007114871831000523,Defective / Wrong Item
7cf28b17a5d8877124dfc9146f8f78e1,1,4,0.0457924474829781,Defective / Wrong Item
a8843eefca185666dee09101b9507b49,1,2,0.03900197207722269,Product Arrival Issues
fb48c152551174a69444383a2a7dce73,1,4,0.007225916749256101,Defective / Wrong Item
6db84e80e54c938d5112dbdd6494b7f4,2,0,0.0545135263013664,Wrong / Incomplete Item
32f0d08563a05bd541da24218934fdab,1,4,0.049807598032050815,Defective / Wrong Item
983ce15c5ab539ffcf3ac3b386133a35,1,2,0.31680158049393425,Product Arrival Issues
df5097a15b08e55f820169e963f6fd2c,1,4,0.03770707252585882,Defective / Wrong Item
5707df1e7d1d8445c2969eec209a9433,1,0,0.07340932477034942,Wrong / Incomplete Item
c8590303527208d2ea0f2eb752ae074a,2,4,0.006395777473055616,Defective / Wrong Item
f6ec769c796ea963843da58718ada694,1,0,0.021183699676581305,Wrong / Incomplete Item
a848ecb46fe108b35dd5bd7bf4fdddca,2,4,0.012320087085749904,Defective / Wrong Item
e94157cd8482dadb5e152f977ac0a097,2,4,0.05895899566892791,Defective / Wrong Item
e1a5a8d04768a9b9972f4bfb2c21a11c,1,1,0.08748311336459082,Order Not Delivered
7c90d586e963f486acac5a2731869a5d,1,0,0.05905882369767284,Wrong / Incomplete Item
2cacbc4da6d979f44adb568674fe8763,1,3,0.04583034668383155,Delivery Delay
2c13ece9c2af7270ebcba9ee8a33afc1,1,4,0.031314029306152104,Defective / Wrong Item
1cc21285010bbdedb27bdf5995367df5,1,0,0.06273406052268449,Wrong / Incomplete Item
d7cd987e2097ac5faff39ff244b5e784,1,2,0.18256851453500167,Product Arrival Issues
4fc714d903314beff16d93bd2e75f612,1,3,0.01140577290223645,Delivery Delay
1e8c81805b92ff169971231458670460,1,3,0.013849029033513946,Delivery Delay
749301535fc8f3a2576d3c52fcbc886c,1,4,0.03225067968082638,Defective / Wrong Item
011c899816ea29773525bd3322dbb6aa,2,0,0.03678791133568634,Wrong / Incomplete Item
765077a5aa4353d785afcdccc40cbfd9,2,0,0.08147144166491686,Wrong / Incomplete Item
68490c57a7a7ef7602fec9765720fc48,2,0,0.01676357156899696,Wrong / Incomplete Item
e894c57e9986a9c5936b17fe19400a6a,2,4,0.003909104832566658,Defective / Wrong Item
8ae758e9dfba42257dd89e48380b3d1e,1,1,0.13316878072541055,Order Not Delivered
9d22a4e7760c64525433b46cd0cefe47,1,4,0.011931259779790464,Defective / Wrong Item
52a0f6c103d6b2a22b489ebf37c5a504,1,1,0.15701798888853905,Order Not Delivered
d788474677e79e148bb5cf2c5f0f637a,1,4,0.0074574776550228985,Defective / Wrong Item
14cfc006132ad861a3d1b6c7bb9fd8a6,1,0,0.06719061820216508,Wrong / Incomplete Item
43d5b31ed2c5e37b66622cdc0c4f6452,1,0,0.03180541488768768,Wrong / Incomplete Item
0094bd07f49fed90209ffa62d1ef26d6,1,4,0.053941370522971294,Defective / Wrong Item
6733b557402fde0eb490241ee15fb252,1,3,0.007871804875758313,Delivery Delay
3821374c4cfea859896f8a3d6f2b7a5a,1,3,0.06675999179792222,Delivery Delay
0d0665d64b4dd1dae2ed97fa92509144,1,0,0.07524003496226792,Wrong / Incomplete Item
2a0fa6741aab1f723a7eeaaf58fda1e4,1,4,0.0426129577516256,Defective / Wrong Item
eca71337cf21604694b68488edfa6d86,2,4,0.08708378469684652,Defective / Wrong Item
2c1440ef98f5dc82a9936f1e55acecd9,1,4,0.1381966915701444,Defective / Wrong Item
6d86a700fbdfec909998eefa9110f3e9,2,2,0.039185268616758445,Product Arrival Issues
b03614607ed7a36258b150150b1e898b,1,1,0.037591657448193753,Order Not Delivered
d329bd974553f5e57a2f672cc82dab69,1,3,0.017005369590013808,Delivery Delay
669d4be1c2a2cab7e5ec040bf54c5d91,1,4,0.03804707584822457,Defective / Wrong Item
18fc9f8587ebe1c7f604cb74c9364dfa,1,4,0.017501337189572582,Defective / Wrong Item
d4148052141383039b68bbb6bd525f3b,1,4,0.022051379170419116,Defective / Wrong Item
d778bedecb77b234aeb18dc79ff59194,1,1,0.05131776469193312,Order Not Delivered
cc6b4b00ee3769433a23d8d24ccdec3d,1,3,0.021419123064398016,Delivery Delay
2d070e3a721ccc7ea881f090802680ea,1,1,0.041206200348560984,Order Not Delivered
71dc9d3a6d378bbde8b7629eaae7c3a0,2,3,0.03530357506816606,Delivery Delay
cd6f283a1308f75b894c315359b521d7,1,4,0.020793560435074698,Defective / Wrong Item
72aae4d8091260674fd5abd94479abc3,1,0,0.05207675010694276,Wrong / Incomplete Item
2aca6ae53d657c0a06f585816ca6781d,1,1,0.060769096939303546,Order Not Delivered
7c59d327d267a2ce386f84038c0035c5,1,3,0.037762104128806304,Delivery Delay
e0aa66d7588bc46f68bf32d34ab6562d,2,4,0.027734504892765736,Defective / Wrong Item
33dea0203a24cd38fb9a7f8ee4bbe0ee,2,4,0.02923900982965485,Defective / Wrong Item
49ec6dcd0e22a1a2eb4657b5f02046da,1,1,0.06463999448715792,Order Not Delivered
31c8528678f80f4491b0e2634ae8940e,2,3,0.0766805778398443,Delivery Delay
8cfbb8cf89ae7debae363e130964dfcd,1,0,0.040565728356970934,Wrong / Incomplete Item
304e8cf62306a897106fd54ccfcc88bc,1,4,0.010927107288758519,Defective / Wrong Item
7f0cd5312c451eb0b746d9e0617e57f9,1,4,0.028063845124379445,Defective / Wrong Item
bde129eebd03ffe125ca818b00f85b92,1,4,0.02132214095069013,Defective / Wrong Item
5325c0655c8fabfab6654453c2265397,2,4,0.030074129417300526,Defective / Wrong Item
d54bea5ba90238aa83323565749538a1,1,4,0.02275275423736315,Defective / Wrong Item
062bddc5be851fec2b59598cc33498cd,1,4,0.08860467533864445,Defective / Wrong Item
9ace889082238720c827037211d2510f,2,4,0.05781811542116339,Defective / Wrong Item
4e27ad7f1a6821ceddc8442eb1875014,1,2,0.015249589020377284,Product Arrival Issues
16aa7d10b833ccd4307a1159ba08d071,1,2,0.04003956717422171,Product Arrival Issues
627d872bac94d3a4276ebd2f708387cb,1,0,0.06244063269426207,Wrong / Incomplete Item
3311d98897ca2c0c66c09cb3e4c45447,1,4,0.013111467037825255,Defective / Wrong Item
7f685e08cef9cb9c0d7dfff90ece93d9,1,1,0.03201144464279662,Order Not Delivered
46bdd39417baa706de4e1931fb95b4dd,1,3,0.10072903773590113,Delivery Delay
d9cec2829cd4998f4d6ea00861d2a689,1,4,0.041407602221491265,Defective / Wrong Item
a993bd74c2c4827dda15f121744bcd1e,1,3,0.008297978473125538,Delivery Delay
0bafeaa6d78ca1e9b198fe9a6d645306,2,3,0.08888463293731777,Delivery Delay
3f9e5f1ff83930fc1b3ad1300b4ad725,1,1,0.26000216973821394,Order Not Delivered
70540cb2de8cdf8a399817159fc108e0,1,4,0.0783623976823632,Defective / Wrong Item
3f7e2597afafe07f94a15e7f5da01135,1,4,0.013725366656269602,Defective / Wrong Item
45d529cd3cced900c59bb90bd0a19ea1,1,4,0.04582883639830331,Defective / Wrong Item
62e5680786ab7eb90e8129db68366952,1,4,0.06514971753072413,Defective / Wrong Item
318850f283b818e0b9302fdc7d811fde,1,4,0.11481519549364054,Defective / Wrong Item
9c020760091717505c5fae8c935f047c,1,4,0.031738840567495374,Defective / Wrong Item
dbda8a43cc60a915d11e2e4839ea10a4,1,4,0.016448956237323956,Defective / Wrong Item
2edcf6adbf3719366560d6863cb28799,1,4,0.02282515305094537,Defective / Wrong Item
d812dbfcae5778a9864fae0dfe22d9c9,2,3,0.09073899525734692,Delivery Delay
67c029563d7111f0c266898988cc30d7,1,1,0.044503695065314194,Order Not Delivered
71d3e09a5dd729c9a0d368cd5fc9e47c,1,4,0.016826496153216616,Defective / Wrong Item
3caf494d4c5d2bd8d542138e316ad680,1,4,0.017188242534919906,Defective / Wrong Item
58651d692f3fb03a452df6646056b8e3,1,4,0.028568764331556567,Defective / Wrong Item
131c6bd0b11c3fc93c3c8dbe45f317e6,1,3,0.05683291932241173,Delivery Delay
27a0c2a00aa85ff8202e8bd9c7dbd829,1,2,0.01289278058308616,Product Arrival Issues
1ba1c0a51a27e3c9c621d7128ba44a5a,2,4,0.045799920352188654,Defective / Wrong Item
a5a854651cfe0d8da9f1669266fd4063,1,4,0.03081470062961963,Defective / Wrong Item
